Date,Version,NumberOfStudents,Better_roll,Worse_roll,Ticks,End_knowledge,Baseline.attention,ID,Knowledge_percent
2021-05-19,161245-2.csv,20,0.9,1.1,11490,9104.5,0.8487508084435987,237,0.8267798764983654
2021-05-19,161245-2.csv,20,0.9,1.1,11490,7738,0.731156081842832,240,0.7026879767526335
2021-05-19,161245-2.csv,20,0.9,1.1,11490,9778,0.9119655858255266,239,0.88794042862332
2021-05-19,161245-2.csv,20,0.9,1.1,11490,8863,0.8237602824035183,243,0.8048492553577915
2021-05-19,161245-2.csv,20,0.9,1.1,11490,7708.5,0.737137010581974,241,0.7000090810025427
2021-05-19,161245-2.csv,20,0.9,1.1,11490,8299,0.7728890284158181,236,0.7536324010170723
2021-05-19,161245-2.csv,20,0.9,1.1,11490,8214,0.7818483171389292,251,0.7459135488557936
2021-05-19,161245-2.csv,20,0.9,1.1,11490,8156,0.7650475731994356,248,0.7406465673810388
2021-05-19,161245-2.csv,20,0.9,1.1,11490,6946.5,0.6653637038049378,252,0.6308118416273156
2021-05-19,161245-2.csv,20,0.9,1.1,11490,9688,0.9024186681157512,247,0.8797675263349074
2021-05-19,161245-2.csv,20,0.9,1.1,11490,8203,0.7655800183826356,242,0.7449146385760989
2021-05-19,161245-2.csv,20,0.9,1.1,11490,7594.5,0.7145748621615104,254,0.6896567381038867
2021-05-19,161245-2.csv,20,0.9,1.1,11490,7468,0.7149649625569745,249,0.6781692698873956
2021-05-19,161245-2.csv,20,0.9,1.1,11490,6403,0.6170648007177202,245,0.581456592807846
2021-05-19,161245-2.csv,20,0.9,1.1,11490,10168.5,0.9379043116577281,244,0.9234017435524882
2021-05-19,161245-2.csv,20,0.9,1.1,11490,8754,0.8055119873321791,238,0.7949509625862695
2021-05-19,161245-3.csv,20,0.9,1.1,11490,6709.5,0.6425861873006455,273,0.6092898656011624
2021-05-19,161245-3.csv,20,0.9,1.1,11490,7936,0.7487110337584195,274,0.7206683617871413
2021-05-19,161245-3.csv,20,0.9,1.1,11490,7205,0.68655261036608906,259,0.6542862332001453
2021-05-19,161245-3.csv,20,0.9,1.1,11490,6616.5,0.6419363000115245,267,0.6008445332364694
2021-05-19,161245-3.csv,20,0.9,1.1,11490,7284.5,0.6960845714616873,258,0.6615056302215765
2021-05-19,161245-3.csv,20,0.9,1.1,11490,7364.5,0.7058149118779828,268,0.6687704322557211
2021-05-19,161245-3.csv,20,0.9,1.1,11490,7014,0.6667126068956927,269,0.6369415183436251
